시군명,인허가일자,사업장명,인허가취소일자,통합영업상태명,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지시설전화번호,소재지면적,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,위생업태명,건물지상층수,건물지하층수,사용시작지상층수,사용끝지상층수,사용시작지하층수,사용끝지하층수,한실수,양실수,욕실수,발한실여부,의자수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
김포시,20001122,대우컴퓨터세탁,,폐업,폐업,20030512,,,,031 9810838,1.00,"경기도 김포시 고촌읍 고송로 35 상가동 103호 (신곡리,대우아파트)",경기도 김포시 고촌읍 신곡리 1052번지 숲속마을상가동 103호 ,10126,37.6053907,126.7682109,일반세탁업,179468.166061914    ,455931.990074726    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,20110103,대한세탁,,영업/정상,영업,,,,,031 9837982,39.83,경기도 김포시 양촌읍 양곡1로 68 (양곡휴먼시아 상가동 103호),경기도 김포시 양촌읍 양곡리 1547번지 ,10057,37.6568474,126.6236389,일반세탁업,166729.673556727    ,461796.253966293    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,3,,,1,0,N
김포시,20030320,동남세탁소,,폐업,폐업,20071109,,,,9850224,39.34,"경기도 김포시 사우중로73번길 43 상가동 203호 (북변동,풍년마을동남아파트)",경기도 김포시 북변동 816번지 풍년마을상가동 203호 ,10097,37.6231331,126.7199344,일반세탁업,175210.653856081    ,457910.90437867     ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,19980323,동방셀프크리닝,,폐업,폐업,20060923,,,,031 9841062,1.00,경기도 김포시 봉화로 174 (감정동),경기도 김포시 감정동 448-8번지 ,10101,37.6275496,126.7024158,일반세탁업,173665.658536696    ,458407.613086025    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,20210224,동일하얀세탁소,,영업/정상,영업,,,,,031 989 1242,42.90,"경기도 김포시 김포한강8로 173-88, A동 206호 (마산동, 한강신도시 동일스위트 더파크뷰 1단지)",경기도 김포시 마산동 638-4 한강신도시 동일스위트 더파크뷰 1단지 ,10068,37.6368125169,126.6345743639,일반세탁업,167644.757177712    ,459491.485783498    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,2,0,0,1,0,N
김포시,20120316,돼지세탁소,,폐업,폐업,20160128,,,,031 9818597,38.75,경기도 김포시 북변1로16번길 7 (북변동),경기도 김포시 북변동 718번지 102호,10101,37.6273842,126.7046934,일반세탁업,173865.956183015    ,458388.088418954    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,1,,,1,0,N
김포시,20180122,드라이 119,,영업/정상,영업,,,,,031 984 1192,33.75,"경기도 김포시 김포한강8로 15, 상가2동 104호 (마산동, 한강센트럴블루힐)",경기도 김포시 마산동 637-3번지 한강센트럴블루힐 상가2동 104호,10068,37.6358230,126.6306114,일반세탁업,167330.881853243    ,459347.302653061    ,일반세탁업,0,0,1,1,,,0,0,0,N,0,,,,임대,2,0,0,0,0,N
김포시,20130819,드라이119  세탁전문점,,영업/정상,영업,,,,,031 996 3089,69.04,"경기도 김포시 김포한강11로255번길 149 (운양동, 한라상가 107호)",경기도 김포시 운양동 1249-1번지 ,10072,37.6590349,126.6805866,일반세탁업,171791.672105087    ,461930.670596971    ,일반세탁업,1,0,1,2,,,0,0,0,N,0,,,,임대,3,,,1,0,N
김포시,20120928,드림세탁,,영업/정상,영업,,,,,031 9964636,26.52,"경기도 김포시 김포한강11로 38, 202호 (운양동, 모담마을 한강화성파크드림단지내상가)",경기도 김포시 운양동 1325-7번지 모담마을 한강 화성파크드림 단지내상가 202호,10077,37.6450747,126.6924422,일반세탁업,172790.645365558    ,460356.380913081    ,일반세탁업,0,0,2,2,,,0,0,0,N,0,,,,임대,2,,,1,0,N
김포시,20040723,로얄세탁소,,폐업,폐업,20090828,,,,031 9823503,22.00,경기도 김포시 감정로38번길 16 외1필지 푸른마을분구상가 129-110호 (감정동),경기도 김포시 감정동 685번지 외1필지 푸른마을분구상가 129-110호 ,10104,37.6204686,126.6991368,일반세탁업,173374.247657534    ,457620.673028338    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,19911121,리라세탁소,,폐업,폐업,20040311,,,,031,1.00,,경기도 김포시 양촌읍 양곡리 409-3번지 ,10059,37.6537703,126.6249464,일반세탁업,166840.023201321    ,461341.063171727    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,20140328,리슈빌명품세탁소,,폐업,폐업,20181203,,,,031 984 5486,40.80,"경기도 김포시 김포한강9로12번길 97-4, 103호 (구래동)",경기도 김포시 구래동 6889-7번지 103호,10070,37.6408778,126.6278669,일반세탁업,167094.719819064    ,459910.253647469    ,일반세탁업,0,0,4,4,0,0,0,0,0,N,0,,,,자가,3,,,0,0,N
김포시,20180115,마마운동화 이불 빨래방,,영업/정상,영업,,,,,031 988 8488,89.24,"경기도 김포시 김포한강1로78번길 5-36, 1층 전부호 (장기동)",경기도 김포시 장기동 1377번지 1층 전부호,10079,37.6447119772,126.6716973190,운동화전문세탁업,170975.623778905    ,460313.984518355    ,운동화전문세탁업,0,0,1,1,0,0,0,0,0,N,0,,,,임대,9,0,0,0,0,N
김포시,20110316,매수리세탁소,,영업/정상,영업,,,,,031 9860699,36.75,경기도 김포시 통진읍 마송1로 134-27 (마송휴먼시아매수리마을상가동 103호),경기도 김포시 통진읍 마송리 498번지 ,10031,37.6902324,126.5926422,일반세탁업,164005.287807315    ,465401.607315229    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,3,,,1,0,N
김포시,20140826,멋쟁이 세탁,,폐업,폐업,20161028,,,,031 998 3050,38.03,"경기도 김포시 김포한강11로 227, 1동 102호 (운양동, 삼성래미안2차아파트 단지내상가1동)",경기도 김포시 운양동 1304-5번지 삼성래미안2차아파트 단지내상가1동 1동 102호,10073,37.6523789,126.6748361,일반세탁업,171240.361388642    ,461170.147921462    ,일반세탁업,0,0,1,1,,,0,0,0,N,0,,,,임대,3,,,0,0,N
김포시,20081013,명품사,,영업/정상,영업,,,,,031 988 1103,40.50,"경기도 김포시 김포한강5로 385, 상가동 106호 (구래동, 호수마을 e편한세상아파트)",경기도 김포시 구래동 6874-17번지 호수마을 e편한세상아파트 상가동 106호,10063,37.6478478963,126.6296335969,일반세탁업,170754.229817616    ,459607.097925173    ,일반세탁업,0,0,2,2,0,0,0,0,0,N,0,,,,임대,1,,,1,0,N
김포시,20090914,명품세탁,,폐업,폐업,20130923,,,,031 9967809,26.40,경기도 김포시 감정로38번길 16 푸른마을 분구상가동 110호 (감정동),경기도 김포시 감정동 685번지 푸른마을 분구상가동 110호 ,10104,37.6204686,126.6991368,일반세탁업,173374.247657534    ,457620.673028338    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,3,,,1,0,N
김포시,19901106,모모세탁소,,폐업,폐업,20170515,,,,031 9873270,46.21,경기도 김포시 통진읍 서암로 84 (외1필지),경기도 김포시 통진읍 서암리 758-2번지 외1필지 ,10018,37.6925078,126.5993077,일반세탁업,164595.066582315    ,465652.303105636    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,19880127,모범세탁소,,영업/정상,영업,,,,,031 9820949,1.00,경기도 김포시 돌문로 1-12 (사우동),경기도 김포시 사우동 325-5번지 ,10110,37.6176628,126.7231379,일반세탁업,175492.444041682    ,457304.440143563    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
김포시,20010718,무지개세탁소,,폐업,폐업,20040521,,,,9883082,.00,경기도 김포시 양촌읍 양곡2로80번길 34 (양곡리),경기도 김포시 양촌읍 양곡리 865-1번지 ,10060,37.6573492,126.6284187,일반세탁업,167147.613052117    ,461737.526972332    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,20151215,물뿜는 고래,,영업/정상,영업,,,,,031 982 6922,72.55,경기도 김포시 봉화로21번길 28 (사우동),경기도 김포시 사우동 238-18번지 ,10107,37.6175247695,126.7144170302,세탁업 기타,174722.233343341    ,457287.016972646    ,세탁업 기타,0,0,1,1,,,0,0,0,N,0,,,,임대,1,0,0,0,0,N
김포시,19901214,미광세탁소,,폐업,폐업,20131227,,,,031 9843288,1.00,경기도 김포시 중구로 21 (북변동),경기도 김포시 북변동 417-5번지 ,10106,37.6231312,126.7117447,일반세탁업,174487.200884903    ,457915.67826782     ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
김포시,20020905,미래세탁,,폐업,폐업,20030512,,,,9848089,.00,"경기도 김포시 풍무로 96 상가 107호 (풍무동,삼용아파트)",경기도 김포시 풍무동 449-2번지 삼용(아)상가 107호 ,10115,37.6036612,126.7229072,일반세탁업,175467.544649428    ,455750.034823493    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,20030509,미래세탁,,영업/정상,영업,,,,,031 9848763,.00,"경기도 김포시 풍무로 96 (풍무동, 삼용아파트상가 106호)",경기도 김포시 풍무동 449-2번지 ,10115,37.6036612,126.7229072,일반세탁업,175467.544649428    ,455750.034823493    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
김포시,19911129,미성사,,폐업,폐업,20070404,,,,031 9854691,1.00,,경기도 김포시 장기동 414-2번지 ,,37.6491865,126.6737737,일반세탁업,,,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,19880127,미화사,,폐업,폐업,19880128,,,,031 9884771,1.00,,경기도 김포시 통진읍 마송리 101-4번지 ,10018,37.6897090,126.6002525,기타,164682.325164782    ,465348.900574366    ,기타,0,0,0,,0,,0,0,0,,0,,,,,,,,,,N
김포시,19880127,미화사,,폐업,폐업,20131010,,,,031 988 4771,.00,경기도 김포시 통진읍 조강로44번길 4 (서암리),경기도 김포시 통진읍 서암리 714-7번지 ,10018,37.6899811,126.6007839,일반세탁업,164722.968502717    ,465370.437789962    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,19940727,믿음세탁,,영업/정상,영업,,,,,031 9834090,1.00,경기도 김포시 봉화로 24 (사우동),경기도 김포시 사우동 233-1번지 ,10108,37.6187431,126.7152505,일반세탁업,174794.414089175    ,457426.419106099    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
김포시,19910330,믿음세탁소,,폐업,폐업,20101025,,,,031 9863157,1.00,경기도 김포시 고촌읍 장차로 40-2 (신곡리),경기도 김포시 고촌읍 신곡리 489-9번지 ,10125,37.6050017,126.7719606,일반세탁업,179798.161210285    ,455885.161786109    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,20080820,반도세탁,,폐업,폐업,20090202,,,,031 9815535,20.00,"경기도 김포시 김포한강1로 11 상가 104호 (장기동,고창마을반도유보라아파트)",경기도 김포시 장기동 1642번지 고창마을 반도유보라@상가 104호 ,10085,37.6405467,126.6643852,일반세탁업,170314.751714123    ,459859.722366858    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,3,,,,,N
김포시,19950106,백광세탁소,,폐업,폐업,20160317,,,,031 9833419,31.90,경기도 김포시 장릉로 14 (사우동),경기도 김포시 사우동 405-11번지 ,10110,37.6133574,126.7236637,일반세탁업,175536.927629612    ,456824.799367952    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
김포시,19950411,백양세탁소,,폐업,폐업,20150324,,,,031 9820799,1.00,"경기도 김포시 조리미로 39-38 (사우동, 원미아파트상가 7동 4호)",경기도 김포시 사우동 300번지 ,10110,37.6151887,126.7208253,일반세탁업,175286.99079048     ,457030.678937515    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
김포시,19880127,백조사,,폐업,폐업,20040223,,,,031 9843573,1.00,경기도 김포시 돌문로95번길 12-4 (사우동),경기도 김포시 사우동 203-4번지 ,10108,37.6215208,126.7126911,일반세탁업,174571.660787966    ,457734.694015487    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,19981211,범양세탁소,,폐업,폐업,20070328,,,,031 9988811,1.00,,경기도 김포시 풍무동 산 69-2번지 범양상가 ,,,,일반세탁업,,,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,20170822,베스트 크린,,영업/정상,영업,,,,,031 986 5960,79.24,"경기도 김포시 김포한강9로12번길 8-5, 1동 101호 (구래동, 헤렌하우스B)",경기도 김포시 구래동 6892-18번지 헤렌하우스B 1동 101호,10070,37.6380485,126.6277792,일반세탁업,167086.717683228    ,459594.17382223     ,일반세탁업,0,0,1,1,,,0,0,0,N,0,,,,임대,2,0,0,1,0,N
김포시,20191001,보경장애인보호작업장,,영업/정상,영업,,,,,031 997 8584,208.00,"경기도 김포시 통진읍 절골로127번길 32-44, 1층 전체호",경기도 김포시 통진읍 옹정리 58-99번지 전체호,10029,37.6874293848,126.5821141592,일반세탁업,163075.626775423    ,465093.731648962    ,일반세탁업,0,0,1,1,0,0,0,0,0,N,0,,,,자가,6,0,0,0,0,N
김포시,20150529,보경장애인보호작업장,,폐업,폐업,20200113,,,,031 997 8584,330.00,경기도 김포시 조리미로 27 (사우동),경기도 김포시 사우동 342-5번지 외3필지 ,10110,37.6159695882,126.7233594915,세탁업 기타,175510.79597352     ,457115.162795048    ,세탁업 기타,0,0,1,1,,,0,0,0,N,0,,,,임대,2,0,0,0,0,N
김포시,19970219,뷰티빨래방,,폐업,폐업,20050902,,,,031 9842442,1.00,,경기도 김포시 북변동 414-13번지 ,10106,37.6242759,126.7119441,일반세탁업,174505.983520457    ,458041.94798773     ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,20141128,뽀송뽀송 빨래방 24,,폐업,폐업,20161207,,,,,29.28,"경기도 김포시 김포한강1로78번길 64, 가동 103호 (장기동)",경기도 김포시 장기동 1532번지 가동 103호,10079,37.6430485,126.6728830,빨래방업,171064.822936872    ,460135.357389376    ,빨래방업,1,0,1,1,0,0,0,0,0,N,0,,,,임대,6,0,0,0,0,N
김포시,19950619,산호사,,영업/정상,영업,,,,,031 9829339,20.00,"경기도 김포시 봉화로182번길 42, 133호 (북변동, 산호아파트 상가)",경기도 김포시 북변동 690번지 ,10101,37.6286006,126.7047452,일반세탁업,173872.74137809     ,458523.964224771    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
김포시,20200813,삼미세탁,,영업/정상,영업,,,,,,198.00,경기도 김포시 대곶면 대곶로 246-42,경기도 김포시 대곶면 송마리 507-3 ,10027,37.6657559703,126.5572517637,세탁업 기타,160877.263137903    ,462695.625627513    ,세탁업 기타,0,0,,,,,0,0,0,N,0,,,,,0,0,0,0,0,N
김포시,20020725,삼보희망세탁,,폐업,폐업,20130729,,,,031 9886889,21.60,경기도 김포시 풍년로 11 풍년마을 삼보(아)상가 102호 (사우동),경기도 김포시 사우동 856번지 풍년마을 삼보(아)상가 102호 ,10111,37.6242959,126.7239626,일반세탁업,175568.084945935    ,458041.106257606    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
김포시,20040421,삼성세탁,,폐업,폐업,20081117,,,,031 9818285,43.98,경기도 김포시 승가로 107 외1필지 (풍무동),경기도 김포시 풍무동 675-30번지 외1필지 ,10118,37.6065782,126.7108806,일반세탁업,174406.777714111    ,456078.393208418    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,20090828,삼성세탁,,영업/정상,영업,,,,,031 982 3503,23.76,"경기도 김포시 승가로 91, 장릉마을상가동 107호 (풍무동)",경기도 김포시 풍무동 740번지 장릉마을상가 107호,10118,37.6055757,126.7099106,일반세탁업,174319.063509427    ,455965.949308076    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,2,,,1,0,N
김포시,20051124,삼성세탁소,,폐업,폐업,20141103,,,,031 9986612,45.00,"경기도 김포시 김포대로926번길 54 (북변동, 삼상아파트상가 101호)",경기도 김포시 북변동 806번지 ,10097,37.6241311,126.7153543,일반세탁업,174805.924883775    ,458022.994819024    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
김포시,20001213,삼성컴퓨터세탁,,폐업,폐업,20051102,,,,9986612,23.10,"경기도 김포시 김포대로926번길 54 상가 1층 107호 (북변동,풍년마을삼성아파트)",경기도 김포시 북변동 806번지 삼성(아)상가 1층107호 ,10097,37.6241311,126.7153543,일반세탁업,174805.924883775    ,458022.994819024    ,일반세탁업,,,,,,,,,,N,,,,,임대,,,,,,N
김포시,20080715,서광세탁,,폐업,폐업,20181001,,,,031 998 2900,21.66,"경기도 김포시 김포대로926번길 21 (북변동, 서광아파트 단지내상가 101호)",경기도 김포시 북변동 802번지 ,10097,37.6261363,126.7137154,일반세탁업,174663.321877737    ,458248.132549704    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,3,,,1,0,N
김포시,19991203,서광세탁소,,폐업,폐업,20080701,,,,031 9982900,20.06,,경기도 김포시 북변동 802번지 서광신안상가 101호 ,10097,37.6261363,126.7137154,일반세탁업,174663.321877737    ,458248.132549704    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,20030905,서해세탁소,,폐업,폐업,20100630,,,,031 9961214,22.78,,경기도 김포시 풍무동 147번지 외1필지 양도마을 상가2동111호 ,10114,37.6055839,126.7244628,일반세탁업,175606.345197841    ,455963.206505953    ,일반세탁업,,,,,,,,,,N,3,,,,,,,,,,N
김포시,20100708,서해세탁소,,폐업,폐업,20131021,,,,031 996 1214,25.20,경기도 김포시 양도로 6 외 1필지 양도마을 제2상가동 111호 (풍무동),경기도 김포시 풍무동 147번지 외 1필지 양도마을 제2상가동 111호,10114,37.6055839,126.7244628,일반세탁업,175606.345197841    ,455963.206505953    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,7,,,1,0,N
김포시,19921222,성광사세탁소,,폐업,폐업,20041109,,,,031 9822627,1.00,경기도 김포시 사우중로3번길 48 (사우동),경기도 김포시 사우동 238-7번지 ,10107,37.6171358,126.7138069,일반세탁업,174667.493307468    ,457247.609712659    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
김포시,19880127,성미사,,폐업,폐업,20060724,,,,031 9843573,1.00,"경기도 김포시 봉화로29번길 15 E동 102호 (사우동,훼미리아파트)",경기도 김포시 사우동 221-1번지 성미연립 이동 102호 ,10107,37.6184165,126.7143342,일반세탁업,174711.235828292    ,457377.623509836    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
김포시,20090914,성희크리닝,,폐업,폐업,20130913,,,,031 9814449,88.00,경기도 김포시 봉화로163번길 23 (북변동),경기도 김포시 북변동 783번지 ,10102,37.6261630,126.7027499,일반세탁업,173693.785531196    ,458252.612013688    ,일반세탁업,0,0,,,,,0,0,0,N,0,,,,,1,,,1,0,N
김포시,20191028,세탁1번지,,영업/정상,영업,,,,,031 985 6564,31.15,"경기도 김포시 모담공원로 53, 상가동 1층 110호 (운양동, 한강신도시 반도유보라 6차)",경기도 김포시 운양동 1340-7번지 한강신도시 반도유보라 6차 상가동 110호,10078,37.6520704994,126.6839142899,일반세탁업,172042.582186792    ,461133.654561835    ,일반세탁업,0,0,1,1,,,0,0,0,N,0,,,,임대,3,0,0,0,0,N
김포시,20030225,세탁마을,,폐업,폐업,20180228,,,,031 987 1466,32.50,경기도 김포시 월곶면 오리정로 109,경기도 김포시 월곶면 갈산리 521-22번지 ,10025,37.7028444,126.5598924,일반세탁업,161123.450432282    ,466815.384806219    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,1,0,N
